63|2009|01|3|71|4.333333333333333|1
57|2008|01|1|60|3.0|2
58|2008|01|2|60|3.7|2
59|2008|01|3|71|4.2|2
60|2008|01|2|71|4.375|2
64|2008|01|2|60|4.857142857142857|1
57|2007|01|1|72|4.4|2
58|2007|01|2|72|4.6|1
59|2007|01|3|62|4.8|1
62|2007|01|1|57|4.5|2
59|2006|01|3|72|4.2|5
57|2005|01|1|60|3.3|4
59|2005|01|3|65|4.737579042457091|6
64|2005|01|3|63|5.0|3
57|2004|01|1|72|3.9148800713691934|8
57|2003|01|1|60|4.066919191919192|11
61|2003|01|2|72|4.13|5
72|2016|01|1|109|4.732823455761884|23
79|2016|01|1|96|3.667699514289589|51
91|2016|01|1|95|4.785119047619048|10
96|2016|01|1|95|4.876243781094528|9
98|2016|01|1|92|4.631607142857143|6
99|2016|01|1|128|3.144704908658025|23
100|2016|01|1|95|4.785119047619048|10
101|2016|01|1|95|4.876243781094528|9
66|2015|01|1|136|4.84032131661442|16
67|2015|00|2|115|4.088055555555556|9
67|2015|00|2|116|4.088055555555556|9
69|2015|01|3|88|4.467351533915002|20
71|2015|00|2|84|4.632814593555549|21
72|2015|00|3|109|4.503704713252593|40
76|2015|01|2|129|4.71|3
77|2015|01|1|85|4.726417850442241|11
87|2015|01|3|134|5.0|1
88|2015|01|2|130|4.404861111111111|10
89|2015|01|2|80|4.806681749622926|14
90|2015|01|1|78|4.886212206047033|19
94|2015|01|1|131|4.440404040404041|20
96|2015|01|1|95|3.7495833333333333|3
97|2015|01|2|110|4.9375|2
98|2015|01|2|92|4.48277077843654|14
70|2014|01|1|133|3.208440475138797|13
85|2014|01|1|136|4.85693026517499|14
70|2013|01|1|133|4.0375|10
74|2013|01|1|83|4.271598428453267|14
78|2013|01|2|79|4.711331937379802|12
82|2013|01|2|119|3.837983266733267|11
92|2013|01|2|137|4.466274752475247|8
94|2013|30|1|131|3.5232901198833626|6
95|2013|01|2|84|3.892606578204404|25
68|2012|01|1|114|4.269703521894966|13
70|2012|01|1|133|4.410719696969697|11
73|2012|01|1|88|4.850902777777778|7
74|2012|01|1|83|4.526232962581973|21
75|2012|01|1|101|4.306944444444445|10
79|2012|01|1|96|3.8129357141475135|81
80|2012|01|1|93|4.503571428571429|5
81|2012|01|1|114|4.682746326707001|9
83|2012|01|1|97|4.811262813936364|39
84|2012|01|1|135|4.791770331118158|12
85|2012|01|1|136|4.610727304873344|13
86|2012|01|1|98|4.71875|5
93|2012|01|1|137|3.9372297291511464|6
94|2012|01|1|131|3.49580821251768|18
96|2012|01|1|95|3.5158730158730163|9
102|2016|01|1|141|4.61888888888889|9
103|2016|01|1|144|2.8|1
104|2016|01|1|144|4.31375|3
105|2016|01|1|140|3.875|1
105|2016|01|1|140|3.875|1
107|2008|00|2|152|4.438598671235333|44
112|2008|01|2|99999|4.166666666666667|1
117|2008|01|2|148|4.207142857142857|11
106|2007|00|1|152|4.805339832493078|17
107|2007|00|2|157|4.20551643527129|13
108|2007|00|3|153|4.2437499999999995|5
109|2007|01|3|156|4.8125|2
110|2007|01|1|145|3.800640508830718|17
110|2007|01|1|147|3.800640508830718|17
111|2007|01|3|149|3.721475320149133|9
111|2007|01|3|158|3.721475320149133|9
113|2007|01|3|154|4.8|1
115|2007|01|1|155|4.413026867836639|34
106|2004|01|1|155|4.569688849573105|36
108|2003|01|3|153|No score|7
114|2003|01|2|146|No score|5
116|2003|01|3|151|No score|7
121|2016|01|1|275|3.7083333333333335|5
152|2016|01|1|377|4.75|3
183|2016|01|1|552|4.225915750915751|9
206|2016|01|1|500|4.3744061142666215|11
207|2016|01|1|234|4.9375|4
209|2016|01|1|532|3.9875|5
284|2016|01|1|351|3.9863699059452484|30
307|2016|01|1|351|4.097877021352631|11
307|2016|02|1|460|4.51715824155945|8
307|2016|03|1|348|4.235350852632657|13
309|2016|01|1|338|4.7159355718180525|13
316|2016|01|1|338|3.144704908658025|23
319|2016|01|1|403|4.335000000000001|3
334|2016|01|1|328|3.878906093906094|11
383|2016|01|1|239|4.670000000000001|3
391|2016|01|1|309|4.50849404159437|22
393|2016|01|1|552|3.9791666666666665|4
409|2016|01|1|538|4.25|2
415|2016|01|1|425|4.39625|6
458|2016|01|1|425|3.7083333333333335|5
459|2016|01|1|425|4.75|3
460|2016|01|1|349|4.375|4
461|2016|01|1|349|3.144704908658025|23
462|2016|01|1|349|4.335000000000001|3
464|2016|01|1|349|4.670000000000001|3
466|2016|01|1|349|4.50849404159437|22
467|2016|01|1|552|3.9791666666666665|4
469|2016|01|1|552|4.25|2
471|2016|01|1|552|3.9875|5
118|2015|01|2|267|4.291071428571429|10
119|2015|01|2|532|2.177083333333333|4
121|2015|01|3|275|2.71875|5
123|2015|01|1|383|4.00625|7
126|2015|91|4|324|4.285714285714286|1
127|2015|01|1|429|4.3864741812234875|36
128|2015|01|2|225|4.189991082921653|34
135|2015|91|4|192|4.285714285714286|2
140|2015|01|2|434|4.378358402770534|17
184|2015|01|2|380|4.441394350222773|13
203|2015|01|2|160|4.68|7
204|2015|01|1|481|3.8357142857142854|10
205|2015|01|2|549|4.82861559139785|13
216|2015|01|3|331|4.7418210404316765|7
223|2015|01|3|532|4.26856205907716|13
223|2015|99|1|532|3.4285714285714284|2
224|2015|01|1|307|4.80625|10
238|2015|01|1|456|4.628750000000001|3
245|2015|01|2|519|4.427777777777778|10
250|2015|01|3|320|4.65019801980198|13
256|2015|01|2|220|4.608219696969697|7
263|2015|01|2|453|4.875|2
266|2015|01|3|182|3.971234375380717|11
268|2015|01|3|480|4.177083333333334|4
268|2015|01|3|396|4.177083333333334|4
282|2015|01|2|435|4.15625|4
283|2015|01|3|321|4.788225697569757|8
284|2015|01|1|354|4.2468850856504465|21
285|2015|01|2|525|3.0969389161053273|14
286|2015|01|3|269|4.601308350466927|21
296|2015|01|3|343|4.25|5
299|2015|01|2|343|4.458333333333334|5
306|2015|01|3|494|4.2765567917085825|8
307|2015|01|2|421|4.71125|9
307|2015|01|1|456|4.290416666666667|9
307|2015|02|2|278|4.5755934968496845|8
307|2015|02|1|434|4.384821428571429|10
307|2015|03|1|484|3.1498015873015874|9
308|2015|01|2|220|4.067579365079365|9
308|2015|01|3|552|3.8172471183685537|6
308|2015|02|2|219|3.975|10
308|2015|02|3|498|4.65625|5
309|2015|01|3|519|4.585849719101123|8
309|2015|01|1|285|4.568655549765503|8
309|2015|02|3|196|4.3875|10
309|2015|03|3|381|4.162767909143855|7
310|2015|01|2|162|3.411271586836103|13
311|2015|01|3|385|4.654954628434512|12
315|2015|01|2|448|4.568522657585273|14
316|2015|01|1|497|3.903280258491975|31
318|2015|01|1|196|4.6705593862169925|26
323|2015|01|2|275|2.9166666666666665|4
324|2015|01|2|457|4.75|1
326|2015|01|3|393|4.375|4
329|2015|01|3|196|4.885348837209302|7
334|2015|01|1|328|3.881130775953792|7
335|2015|01|2|328|4.56875|5
352|2015|01|1|320|4.553477133427629|6
353|2015|01|1|434|4.372973267154302|12
354|2015|01|3|406|4.046653058962613|6
354|2015|01|3|343|4.046653058962613|6
366|2015|01|3|169|3.7583333333333337|5
367|2015|01|2|325|4.703125|10
369|2015|01|3|350|4.723324175824176|11
374|2015|01|3|430|4.9475|7
377|2015|01|3|333|4.875|4
394|2015|01|2|515|4.428571428571429|1
403|2015|01|1|552|4.5|1
404|2015|01|2|333|4.125|2
428|2015|01|2|426|4.524705966724039|6
429|2015|01|1|501|3.9251247848537|6
430|2015|01|3|377|4.145719696969697|7
434|2015|01|2|377|5.0|3
435|2015|01|3|377|4.2|1
444|2015|01|2|376|4.625822368421053|20
445|2015|01|3|515|4.357142857142857|5
455|2015|01|1|456|4.932202380952381|6
457|2015|01|2|350|4.769469696969697|7
473|2015|01|2|457|4.75|1
121|2014|01|1|275|3.9575892857142856|10
122|2014|01|3|275|5.0|3
123|2014|01|1|383|4.425|5
126|2014|91|4|324|4.876250000000001|3
127|2014|01|2|429|4.671259441757269|17
134|2014|99|2|431|5.0|1
135|2014|91|4|192|4.733333333333333|5
140|2014|01|3|224|4.305045564191905|11
146|2014|01|1|545|4.75094696969697|12
147|2014|01|3|244|4.333284421762703|40
178|2014|01|2|244|4.78125|4
184|2014|01|2|380|3.9990877473970303|8
186|2014|01|3|264|4.230563245152888|14
201|2014|01|2|401|4.8897023809523805|6
202|2014|01|3|216|4.33094350781232|12
216|2014|01|3|502|4.658787128712872|13
218|2014|01|2|527|4.266449386874171|13
223|2014|01|3|532|3.9999999999999996|10
235|2014|01|3|283|4.85|5
236|2014|01|1|253|4.568253004852664|12
237|2014|01|2|557|3.9375|2
241|2014|01|2|224|4.668750000000001|3
246|2014|01|3|537|4.75|1
281|2014|01|1|517|3.292916666666667|3
284|2014|01|1|306|2.8018130236955416|30
284|2014|01|1|298|2.8018130236955416|30
285|2014|01|2|525|3.865903330432087|16
286|2014|01|3|191|4.189882229444249|22
295|2014|99|2|261|5.0|3
300|2014|01|2|393|4.545416666666666|9
304|2014|01|3|315|4.78125|4
307|2014|01|2|484|3.71263439369147|8
307|2014|01|1|456|4.492729809576824|12
307|2014|02|1|434|4.557306338028169|14
307|2014|03|1|348|4.333728030708368|8
308|2014|01|2|219|4.2463340579761875|8
308|2014|02|2|416|4.047418546365915|12
310|2014|01|2|162|3.6653157099661384|13
315|2014|01|2|448|4.017223445070543|24
316|2014|01|1|497|3.8308608058608056|32
322|2014|01|1|282|4.6|5
328|2014|01|1|161|3.9761904761904767|4
330|2014|01|1|328|3.9583333333333335|4
334|2014|01|2|328|4.753114785876178|6
341|2014|01|1|224|3.949354082446443|14
351|2014|01|2|473|4.616771978021978|12
351|2014|01|2|399|4.616771978021978|12
353|2014|01|1|261|4.332909051218471|38
355|2014|01|1|349|4.227278443923549|17
365|2014|01|3|169|4.889542079207921|8
367|2014|01|2|325|4.534333629992213|8
370|2014|01|2|282|4.6274999999999995|3
380|2014|01|3|282|4.71875|4
382|2014|01|2|416|4.53482152797896|6
391|2014|01|1|309|4.7|5
392|2014|01|2|309|4.875|3
399|2014|01|2|312|4.711250000000001|3
411|2014|01|1|501|3.142857142857143|1
419|2014|01|2|277|4.5425|3
422|2014|01|3|224|4.125|1
426|2014|01|3|283|4.545|3
427|2014|01|2|426|4.875|1
438|2014|01|2|532|4.395833333333334|4
444|2014|01|2|376|4.69917547393074|18
454|2014|01|3|416|4.460416666666667|3
455|2014|01|3|456|4.7925|3
457|2014|01|2|531|4.485388127041087|8
121|2013|01|1|275|4.5|2
121|2013|01|1|357|4.5|2
126|2013|91|4|324|4.6875|2
127|2013|01|1|274|4.380185227304709|13
128|2013|01|2|402|4.216666666666667|10
135|2013|91|4|192|4.062083333333334|3
138|2013|01|1|272|3.8985584905720825|8
140|2013|01|3|224|4.497916666666667|10
145|2013|01|1|170|4.722214757190004|6
149|2013|01|3|244|4.6728614634719285|7
184|2013|01|2|380|3.974632621156853|17
198|2013|01|2|460|4.490277777777778|10
199|2013|01|3|201|4.731342823842823|12
200|2013|01|2|512|4.6802181946283605|11
209|2013|01|2|532|5.0|1
216|2013|01|3|526|3.75|2
234|2013|01|1|345|4.215773809523809|10
240|2013|01|3|267|4.958333333333334|4
249|2013|01|1|224|4.185893619291507|7
256|2013|01|3|220|4.802083333333333|4
261|2013|01|2|343|3.7288182346109173|11
262|2013|01|2|343|4.700420288739401|8
284|2013|01|1|354|4.140392679458447|34
286|2013|01|2|269|4.201604863310519|33
294|2013|01|2|261|4.407626262626263|12
303|2013|01|2|248|4.294936868686869|14
307|2013|01|2|434|4.45|10
307|2013|01|1|484|3.0520833333333335|6
307|2013|02|1|456|4.665631313131312|12
307|2013|03|1|421|4.532701327421951|11
308|2013|01|2|416|4.4625|5
308|2013|02|2|444|4.447700830692404|9
308|2013|03|2|220|3.8335917432378848|7
310|2013|01|2|162|3.217209793828289|16
314|2013|01|2|470|4.833333333333334|5
316|2013|01|1|497|3.043562788018433|33
320|2013|01|2|275|3.0614326968411127|6
330|2013|01|1|328|4.325486111111111|7
330|2013|99|2|328|4.022626518976048|12
336|2013|01|2|349|2.614583333333333|4
337|2013|01|3|275|3.8125|3
350|2013|01|2|502|4.8225|7
361|2013|01|3|224|3.6789999596456675|8
364|2013|01|1|349|3.4585540429042902|7
367|2013|01|2|325|4.603666027747353|12
379|2013|01|1|282|4.75|2
380|2013|01|2|282|4.416666666666667|2
391|2013|01|1|194|4.893219696969697|7
403|2013|01|3|552|4.0|1
416|2013|01|3|501|3.8878745318352057|9
422|2013|01|2|224|3.9272421999601277|8
434|2013|01|2|377|5.0|1
440|2013|01|3|416|4.750304790590935|6
440|2013|01|3|380|4.750304790590935|6
444|2013|01|2|376|4.772275145067698|16
445|2013|01|2|515|3.8541666666666665|10
447|2013|01|2|552|3.1666666666666665|1
449|2013|01|3|456|4.10625|5
450|2013|01|3|532|3.7547566337516103|8
450|2013|99|1|532|2.142857142857143|1
455|2013|02|1|456|4.8125|2
457|2013|01|2|531|4.643219696969697|7
121|2012|01|1|275|4.571428571428571|3
126|2012|91|4|324|4.717727709531745|8
127|2012|01|1|429|4.504246753607633|47
128|2012|01|2|225|3.991287085890157|44
136|2012|01|2|532|4.009789156626505|6
140|2012|01|2|224|4.5|3
144|2012|01|2|531|4.5501919297659725|6
147|2012|01|3|244|4.624851778656126|25
169|2012|01|3|239|3.6937454674339443|63
178|2012|01|2|244|4.624121485943775|6
181|2012|01|3|286|4.525282983508246|13
182|2012|01|2|552|4.7925|3
184|2012|01|2|380|3.883326004112039|14
197|2012|01|1|355|4.667227141138431|14
216|2012|01|3|365|4.706232241645341|11
222|2012|01|2|303|3.6152115567359466|11
233|2012|01|1|237|4.9375|6
242|2012|01|3|351|4.553129805517864|12
247|2012|01|3|267|4.52125|3
249|2012|01|1|224|4.426736111111111|10
253|2012|01|3|349|3.5|1
260|2012|01|3|457|4.58375|3
265|2012|01|1|502|4.256718269653052|12
273|2012|01|2|294|4.196978224788205|14
277|2012|01|1|294|4.332083333333333|3
278|2012|01|3|294|4.9375|2
279|2012|01|3|415|4.834432399066975|19
280|2012|01|2|259|4.604411764705882|7
284|2012|01|1|191|4.235491772365442|36
285|2012|01|2|525|3.72065356126389|31
286|2012|01|3|191|4.411539532950463|18
293|2012|01|3|557|3.784201466485828|13
299|2012|01|3|343|4.428993902439025|11
301|2012|01|2|294|4.080781955031488|7
305|2012|01|2|258|4.40625|4
307|2012|01|2|451|4.404626562987496|7
307|2012|01|1|456|4.5998173246223715|11
307|2012|02|1|330|4.6132003825382535|8
307|2012|03|1|484|3.61795424403183|12
308|2012|01|2|318|4.439567559697146|13
308|2012|01|3|343|4.364594140672617|7
308|2012|02|2|444|4.482983451815195|16
308|2012|03|2|219|4.471117424242424|8
309|2012|01|3|519|4.9175|9
309|2012|02|3|197|4.589918768903917|15
310|2012|01|1|162|3.318022784019975|9
311|2012|01|2|385|4.756892975011787|12
315|2012|01|2|448|4.41434269675181|44
316|2012|01|1|497|3.43515966292809|55
320|2012|01|2|275|3.6891928864569086|7
330|2012|01|1|328|4.5575|9
331|2012|01|3|328|4.485227272727273|10
333|2012|01|2|328|4.816071809645753|7
338|2012|01|2|283|4.475081705601046|12
341|2012|01|3|224|4.625|4
343|2012|01|3|512|4.703148385913426|15
365|2012|01|3|169|4.5625|5
365|2012|01|3|169|4.5625|5
367|2012|01|2|325|4.596475044065032|14
391|2012|01|1|194|4.606778870921124|17
392|2012|01|2|194|4.588488330975955|6
394|2012|01|2|515|4.349381188118812|6
422|2012|01|3|224|4.222410848479214|7
423|2012|01|3|455|3.8125|2
439|2012|99|1|392|4.571428571428571|1
442|2012|01|3|380|4.418315503458661|6
442|2012|01|3|255|4.418315503458661|6
444|2012|01|2|376|4.784014026402639|13
446|2012|01|2|390|4.163571428571428|11
450|2012|01|3|532|3.543059055905591|7
450|2012|99|1|532|2.0953028207232487|8
455|2012|02|1|456|4.7125|5
457|2012|01|2|451|4.339557702571401|11
121|2011|01|3|275|4.25734760602926|6
121|2011|01|3|357|4.25734760602926|6
126|2011|91|4|324|5.0|3
127|2011|01|1|429|4.7521256205758|31
128|2011|01|2|225|4.186655892694503|28
129|2011|01|3|369|4.209043456543457|11
131|2011|99|2|369|4.260416666666666|4
135|2011|91|4|192|4.410251418400267|8
140|2011|01|3|434|3.94747501388566|29
143|2011|01|2|367|4.643221805143184|19
177|2011|01|1|343|4.479770531400966|25
180|2011|01|3|431|4.726035103510351|8
184|2011|01|2|380|3.849309216326833|16
194|2011|01|1|185|4.572554188448298|13
195|2011|01|1|395|4.650477179449142|13
196|2011|01|3|407|4.709365634365635|11
209|2011|01|2|532|3.6006571360261024|8
216|2011|01|3|473|4.732816478076378|18
232|2011|01|2|291|4.583360389610389|13
239|2011|01|3|267|4.762499999999999|5
242|2011|99|2|351|4.169517622729725|6
245|2011|01|3|519|4.8375|5
254|2011|01|3|396|4.363187199036918|9
254|2011|01|3|284|4.363187199036918|9
256|2011|01|2|220|4.4575000000000005|3
259|2011|01|2|457|4.557029140414041|8
262|2011|01|3|343|4.26269043313|8
284|2011|01|1|354|4.363133349049191|19
285|2011|01|2|525|3.9617910711405684|19
286|2011|01|3|525|4.054282849503437|20
305|2011|01|2|258|3.6442433137638615|11
307|2011|01|2|274|4.8125|4
307|2011|01|1|484|3.8350387430047355|12
307|2011|02|2|365|4.625|1
307|2011|02|1|330|4.293662891986063|11
307|2011|99|1|434|4.651936082255671|17
308|2011|01|2|507|3.5972384559884567|12
308|2011|01|3|492|5.0|1
308|2011|02|2|220|3.4619696969696974|11
308|2011|02|3|416|4.75|1
308|2011|99|1|456|3.7749999999999995|10
309|2011|01|3|519|4.529276685393259|9
309|2011|02|3|343|4.224107142857142|9
309|2011|99|1|351|4.558168316831683|8
310|2011|01|2|498|4.011552329394997|12
311|2011|01|3|385|4.4948409876523145|13
316|2011|01|1|497|2.9756697256210605|33
317|2011|01|3|448|4.526622357315105|29
320|2011|01|2|275|3.1643896833503575|8
321|2011|01|3|275|2.8725|3
327|2011|01|3|264|4.625|1
330|2011|01|1|328|4.398811115355233|13
331|2011|01|3|328|4.7593749999999995|10
332|2011|01|2|328|4.269963884430176|9
336|2011|01|2|349|4.303803158223889|11
337|2011|01|2|275|5.0|1
354|2011|01|3|343|4.060079738089954|19
360|2011|01|3|462|4.724558080808081|14
364|2011|01|1|349|4.012469474969476|11
366|2011|01|3|169|4.164483734087694|7
367|2011|01|2|325|4.425000000000001|5
373|2011|01|1|297|4.905321782178218|8
382|2011|01|2|416|4.634237608086712|13
388|2011|99|4|472|5.0|1
389|2011|01|2|472|4.535952380952381|6
390|2011|01|3|297|4.758663366336634|8
391|2011|01|1|194|4.618888888888889|11
392|2011|01|2|194|4.88125|5
403|2011|01|3|380|5.0|1
412|2011|01|2|501|4.5625|2
414|2011|01|2|357|4.264956140350877|23
417|2011|01|3|357|3.986669888612722|7
419|2011|01|2|277|4.156345473833097|6
421|2011|01|3|223|3.6562500000000004|5
426|2011|01|1|283|4.174583333333334|11
430|2011|01|2|377|4.454815554136059|13
431|2011|01|2|277|4.795833333333333|4
439|2011|99|1|392|5.0|3
444|2011|01|2|376|4.440289360979513|12
445|2011|01|2|515|4.609107142857143|6
449|2011|01|3|456|4.46875|4
450|2011|01|3|532|3.2249999999999996|4
450|2011|99|1|532|2.5133937807426796|6
452|2011|01|3|456|5.0|1
455|2011|01|2|297|4.8125|4
455|2011|02|1|456|4.291666666666667|4
457|2011|01|2|221|4.252777777777778|10
463|2011|01|1|297|4.905321782178218|8
121|2010|01|1|275|4.094621628371629|11
123|2010|01|2|383|3.2533922179395733|8
126|2010|91|4|192|4.5|4
127|2010|01|1|429|4.671717171717171|20
128|2010|01|2|193|4.3590590345727325|11
129|2010|01|3|429|4.543944043855786|16
130|2010|99|2|212|4.393774752475247|6
130|2010|99|2|429|4.393774752475247|6
135|2010|91|4|192|5.0|1
140|2010|01|1|434|4.038394806266871|44
142|2010|01|1|508|4.590909090909091|10
147|2010|01|3|244|4.377314459181465|46
152|2010|01|1|377|4.3273809523809526|10
156|2010|01|1|272|4.407374666038032|8
176|2010|01|3|496|4.2874894989498955|7
178|2010|01|3|244|3.9989697802197797|23
179|2010|01|3|490|4.005525173914096|15
179|2010|01|3|351|4.005525173914096|15
184|2010|01|2|380|3.5463364507815527|26
186|2010|01|3|264|4.0029900124843945|9
216|2010|01|3|315|4.67310960165784|15
220|2010|01|3|390|4.5533241758241765|11
221|2010|01|2|486|3.995880681818182|20
225|2010|01|1|497|3.6560556247045937|41
231|2010|01|2|462|4.404167456930615|19
243|2010|01|3|486|4.4409807027177655|17
245|2010|01|2|519|3.897797619047619|6
247|2010|01|3|267|4.465329983299535|6
248|2010|01|3|433|3.929151618512573|9
257|2010|01|3|425|4.511068775995247|7
261|2010|01|1|343|4.610700949885358|7
276|2010|01|3|292|3.8725|3
284|2010|01|1|351|4.361175013734988|32
285|2010|01|2|388|4.156527315204033|37
286|2010|01|3|191|4.223855821062974|23
299|2010|01|1|343|4.144656305602111|19
302|2010|01|3|428|4.196353436185133|14
307|2010|01|2|239|4.341442441088127|8
307|2010|01|1|484|3.920972222222222|9
307|2010|02|1|434|4.176583091721589|15
307|2010|03|1|456|4.146526215121512|11
308|2010|01|2|507|4.181482664395472|13
308|2010|01|3|220|4.9175|3
308|2010|02|2|536|3.973611111111111|10
308|2010|02|3|220|4.100176703563182|6
308|2010|03|3|343|4.475051912032856|6
309|2010|01|3|529|4.7525|3
309|2010|02|3|257|4.71343251795059|12
310|2010|01|2|268|4.5168709594623895|18
311|2010|01|3|385|4.6468905306965|12
315|2010|01|1|448|4.587237804466065|14
315|2010|91|4|448|4.93796992481203|3
320|2010|01|2|275|4.101553588060009|13
321|2010|01|3|275|3.875|2
328|2010|01|1|161|4.9375|2
330|2010|01|1|328|3.9782941777323804|8
331|2010|01|3|328|4.785952380952381|6
336|2010|01|2|349|4.18090476810839|8
348|2010|01|2|281|4.251021836506159|17
349|2010|01|2|328|4.727784885360841|12
353|2010|01|3|422|4.482379227053141|14
354|2010|01|3|343|3.92792594714467|28
355|2010|01|1|349|4.475227272727273|25
367|2010|01|2|325|4.57641178870569|7
382|2010|01|1|416|4.161612482008713|21
391|2010|01|1|194|4.642077216850899|8
392|2010|01|2|194|4.916666666666667|4
394|2010|01|2|515|4.649439592835688|8
398|2010|01|3|515|4.266249999999999|7
402|2010|01|1|456|3.697236804360298|6
411|2010|01|3|501|4.300462342535513|11
425|2010|01|1|283|4.605967758413773|16
439|2010|99|1|392|4.142857142857143|1
440|2010|01|3|416|4.313118811881188|6
440|2010|01|3|380|4.313118811881188|6
444|2010|01|2|376|4.618163441818565|14
450|2010|99|1|532|2.6875|2
455|2010|01|2|239|4.75|4
455|2010|01|3|239|4.5625|2
455|2010|01|1|239|3.168333333333333|3
457|2010|01|2|347|4.80109375|11
458|2010|01|1|275|4.094621628371629|11
121|2009|01|1|275|3.7363991583394953|8
127|2009|01|2|330|4.4746924169580415|14
128|2009|01|3|225|4.469324076507068|17
130|2009|99|2|374|3.539682539682539|10
